,country,region,dept_id,city,address,heat_cycle,creation_date,modified_date,validity_date,archived,emissions,uncertainty,unit,source
13918,France,Rhône-Alpes,69,Yzeron,Réseau Les Combes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.14536585365853658,30%,kgCO2e/kWh,
13919,France,Rhône-Alpes,69,Yzeron,Réseau Le Bourg ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.14536585365853658,30%,kgCO2e/kWh,
13920,France,Rhône-Alpes,69,La Tour-de-Salvagny,Réseau de La Tour-de-Salvagny ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.044,30%,kgCO2e/kWh,
13921,France,Rhône-Alpes,69,Lamure-sur-Azergues,Réseau de Lamure-sur-Azergues ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.256,30%,kgCO2e/kWh,
13922,France,Rhône-Alpes,69,Lyon,Réseau de chaleur Lyon Confluence ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.384,30%,kgCO2e/kWh,
13923,France,Franche-Comté,70,Gray,ZUP des Capucins ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.045,30%,kgCO2e/kWh,
13924,France,Franche-Comté,70,Saulnot,Réseau de Saulnot ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.01,30%,kgCO2e/kWh,
13925,France,Franche-Comté,70,Breurey-les-Faverney,Réseau de Breurey les Faverney ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.08683333333333333,30%,kgCO2e/kWh,
13926,France,Franche-Comté,70,Dampierre-sur-Linotte,Réseau de Dampierre-sur-Linotte ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.148,30%,kgCO2e/kWh,
13927,France,Franche-Comté,70,Plancher-Bas,Réseau de Plancher-Bas ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.062,30%,kgCO2e/kWh,
13928,France,Franche-Comté,70,Champey,Réseau de Champey ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.192,30%,kgCO2e/kWh,
13929,France,Franche-Comté,70,Scey-sur-Saône-et-Saint-Albin,Réseau de Scey-sur-Saône-et-Saint-Albin ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.086,30%,kgCO2e/kWh,
13930,France,Franche-Comté,70,Marnay,Réseau de Marnay ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.001,30%,kgCO2e/kWh,
13931,France,Franche-Comté,70,Gy,Réseau de Gy ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.08683333333333333,30%,kgCO2e/kWh,
13932,France,Franche-Comté,70,Hericourt,Réseau d’Hericourt-Quartier Maunoury ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.058,30%,kgCO2e/kWh,
13933,France,Bourgogne,71,Chalon-sur-Saône,Réseau de Chalon ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.103,30%,kgCO2e/kWh,
13934,France,Bourgogne,71,Montceau-les-Mines,Réseau de Montceau les mines ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.127,30%,kgCO2e/kWh,
13935,France,Bourgogne,71,Mâcon,Réseau de Mâcon ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.301,30%,kgCO2e/kWh,
13936,France,Bourgogne,71,Autun,Réseau d’Autun ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.071,30%,kgCO2e/kWh,
13937,France,Bourgogne,71,Tramayes,Réseau de Tramayes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.016,30%,kgCO2e/kWh,
13938,France,Bourgogne,71,Anost,Réseau d’Anost ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1439,30%,kgCO2e/kWh,
13939,France,Pays-de-la-Loire,72,Le Mans,Réseau du Mans ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.312,30%,kgCO2e/kWh,
13940,France,Pays-de-la-Loire,72,Le Mans,Percée Centrale ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.228,30%,kgCO2e/kWh,
13941,France,Pays-de-la-Loire,72,Le Mans-Allonnes,ZUP d’Allonnes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.027,30%,kgCO2e/kWh,
13942,France,Pays-de-la-Loire,72,Coulaine,Bellevue ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.169,30%,kgCO2e/kWh,
13943,France,Rhône-Alpes,73,Chambéry,Bissy et Croix Rouge ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.103,30%,kgCO2e/kWh,
13944,France,Rhône-Alpes,73,Macôt-La-Plagne,La Plagne ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.059,30%,kgCO2e/kWh,
13945,France,Rhône-Alpes,73,Bourg-Saint-Maurice,Les Arcs ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.338,30%,kgCO2e/kWh,
13946,France,Rhône-Alpes,73,Notre-Dame-des-Millières,Réseau de Notre-Dame-des-Millières ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.039,30%,kgCO2e/kWh,
13947,France,Rhône-Alpes,73,Saint-Etienne-de-Cuines,Réseau de Saint Etienne de Cuines ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.115625,30%,kgCO2e/kWh,
13948,France,Rhône-Alpes,73,Beaufort,Réseau de Beaufort ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.058,30%,kgCO2e/kWh,
13949,France,Rhône-Alpes,73,Gilly-sur-Isère,Réseau de Gilly-sur-Isère ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.134,30%,kgCO2e/kWh,
13950,France,Rhône-Alpes,73,Yenne,Réseau de Yenne ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.014,30%,kgCO2e/kWh,
13951,France,Rhône-Alpes,73,La Bauche,Réseau de la Bauche ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.115625,30%,kgCO2e/kWh,
13952,France,Rhône-Alpes,73,Saint-Jean-d’Arvey,Réseau de Saint-Jean-d’Arvey ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.199,30%,kgCO2e/kWh,
13953,France,Rhône-Alpes,74,Seynod,Quartier de Champ Fleury ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.048,30%,kgCO2e/kWh,
13954,France,Rhône-Alpes,74,Annemasse,Bois Energies Annemasse ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.051,30%,kgCO2e/kWh,
13955,France,Rhône-Alpes,74,Thonon-les-Bains,Quartier de la Rénovation ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.222,30%,kgCO2e/kWh,
13956,France,Rhône-Alpes,74,Arracles les Carroy,Flaine Energie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.205,30%,kgCO2e/kWh,
13957,France,Rhône-Alpes,74,Cluses,Quartier Les Ewues ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.27,30%,kgCO2e/kWh,
13958,France,Rhône-Alpes,74,Faverges,Quartier La Cudray ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.009,30%,kgCO2e/kWh,
13959,France,Rhône-Alpes,74,Scionzier,Quartier du Crozets ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.226,30%,kgCO2e/kWh,
13960,France,Rhône-Alpes,74,Morzine,Réseau d’Avoriaz ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.086,30%,kgCO2e/kWh,
13961,France,Rhône-Alpes,74,Clarafond-Arcine,Réseau de Clarafond-la-Presles ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.045,30%,kgCO2e/kWh,
13962,France,Rhône-Alpes,74,Vallorcine,Réseau de Vallorcine ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.01,30%,kgCO2e/kWh,
13963,France,Rhône-Alpes,74,Thonon-les-Bains,Réseau UVE du STOC ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1359090909090909,30%,kgCO2e/kWh,
13964,France,Rhône-Alpes,74,Annecy,Annecy Bio chaleur ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.023,30%,kgCO2e/kWh,
13965,France,Ile-de-France,75,Paris,Paris et communes limitrophes-CPCU ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.172,30%,kgCO2e/kWh,
13966,France,Ile-de-France,75,Paris,Réseau Climespace ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.202,30%,kgCO2e/kWh,
13967,France,Ile-de-France,75,Paris,Réseau Climespace ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.007,30%,kgCO2e/kWh,
13968,France,Haute-Normandie,76,Rouen,Curb-Bihorel ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.368,30%,kgCO2e/kWh,
13969,France,Haute-Normandie,76,Le Havre,ZAC du Mont Gaillard ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.109,30%,kgCO2e/kWh,
13970,France,Haute-Normandie,76,Mont-Saint-Aignan,Réseau de Mont Saint Aignan ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.178,30%,kgCO2e/kWh,
13971,France,Haute-Normandie,76,Canteleu,Canteleu Energie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.105,30%,kgCO2e/kWh,
13972,France,Haute-Normandie,76,Le Petit-Quevilly,ZAC Nobel Bozel ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.051,30%,kgCO2e/kWh,
13973,France,Haute-Normandie,76,Saint-Etienne-du-Rouvray,Château Blanc ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.018,30%,kgCO2e/kWh,
13974,France,Haute-Normandie,76,Dieppe,Sodineuf ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.203,30%,kgCO2e/kWh,
13975,France,Haute-Normandie,76,Gonfreville-l’Orcher,SECGO ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.013,30%,kgCO2e/kWh,
13976,France,Haute-Normandie,76,Rouen,CHU Charles Nicolle ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.19,30%,kgCO2e/kWh,
13977,France,Haute-Normandie,76,Le Havre,ZUP de Caucriauville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.255,30%,kgCO2e/kWh,
13978,France,Haute-Normandie,76,Le Havre,La Côte Brulée ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.244,30%,kgCO2e/kWh,
13979,France,Haute-Normandie,76,Rouen,Chaufferie bois Grammont ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.035,30%,kgCO2e/kWh,
13980,France,Haute-Normandie,76,Maromme,Réseau de Maromme ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.021,30%,kgCO2e/kWh,
13981,France,Haute-Normandie,76,Notre-Dame-de-Gravenchon,SRGB ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.025,30%,kgCO2e/kWh,
13982,France,Haute-Normandie,76,Neufchatel-en-Bray,Réseau de Neufchatel-en-Bray ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.032,30%,kgCO2e/kWh,
13983,France,Haute-Normandie,76,Sandouville,Réseau de Semedi-Sedibex ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1328,30%,kgCO2e/kWh,
13984,France,Haute-Normandie,76,Le Grand-Quevilly,VESUVE ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1328,30%,kgCO2e/kWh,
13985,France,Ile-de-France,77,Meaux,Réseau de l’hôpital ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.103,30%,kgCO2e/kWh,
13986,France,Ile-de-France,77,Meaux,Beauval-Collinet ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.108,30%,kgCO2e/kWh,
13987,France,Ile-de-France,77,Melun,Almont-Montaigu ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.033,30%,kgCO2e/kWh,
13988,France,Ile-de-France,77,Nemours,ZUP du mont Saint-Martin ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.094,30%,kgCO2e/kWh,
13989,France,Ile-de-France,77,Dammarie-les-Lys,Réseau de Dammarie-les-Lys ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.246,30%,kgCO2e/kWh,
13990,France,Ile-de-France,77,Avon,Centrale de la butte Monceau ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.316,30%,kgCO2e/kWh,
13991,France,Ile-de-France,77,Le Mée-sur-Seine,Réseau du Mée-sur-Seine ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.063,30%,kgCO2e/kWh,
13992,France,Ile-de-France,77,Vaux-le-Pénil,Réseau de Vaux-le-Pénil ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.043,30%,kgCO2e/kWh,
13993,France,Ile-de-France,77,Coulommiers,Réseau de Coulommiers ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.005,30%,kgCO2e/kWh,
13994,France,Ile-de-France,77,Montereau-Fault-Yonne,ZUP de Surville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.015,30%,kgCO2e/kWh,
13995,France,Ile-de-France,77,Torcy,Réseau de Marne la Vallée ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.017,30%,kgCO2e/kWh,
13996,France,Ile-de-France,77,Chelles,Réseau de Chelles ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.105,30%,kgCO2e/kWh,
13997,France,Ile-de-France,77,Bailly Romainvilliers,Réseau de Bailly Romainvilliers ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.035,30%,kgCO2e/kWh,
13998,France,Ile-de-France,78,Mantes-la-Jolie,Le Val Fourré ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.104,30%,kgCO2e/kWh,
13999,France,Ile-de-France,78,Versailles,Réseau de Versailles ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.227,30%,kgCO2e/kWh,
14000,France,Ile-de-France,78,Le Chesnay,Parly II ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.212,30%,kgCO2e/kWh,
14001,France,Ile-de-France,78,Saint-Germain-en-Laye,Réseau de Saint Germain en Laye ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.144,30%,kgCO2e/kWh,
14002,France,Ile-de-France,78,Achères,Réseau d’Achères ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.104,30%,kgCO2e/kWh,
14003,France,Ile-de-France,78,Les Mureaux,Quartier Grand Ouest et Musiciens ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.076,30%,kgCO2e/kWh,
14004,France,Ile-de-France,78,Vélizy-Villacoublay,Réseau de Vélizy ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.221,30%,kgCO2e/kWh,
14005,France,Ile-de-France,78,Carrières-sur-Seine,Réseau de Carrières-Chatou ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.007,30%,kgCO2e/kWh,
14006,France,Ile-de-France,78,Plaisir,Réseau de Plaisir-Resop ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.031,30%,kgCO2e/kWh,
14007,France,Poitou-Charente,79,Niort,ZUP Le Clou Bouchet ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.327,30%,kgCO2e/kWh,
14008,France,Poitou-Charente,79,Romans,Réseau de Romans ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.11142857142857143,30%,kgCO2e/kWh,
14009,France,Poitou-Charente,79,Bressuire,Réseau de Bressuire ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.15,30%,kgCO2e/kWh,
14010,France,Poitou-Charente,79,L’Absie,Réseau de l’Absie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.11142857142857143,30%,kgCO2e/kWh,
14011,France,Poitou-Charente,79,Niort,Quartier Les Brizeaux ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.017,30%,kgCO2e/kWh,
14012,France,Poitou-Charente,79,Lezay,Réseau de chaleur CC du Mellois ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.029,30%,kgCO2e/kWh,
14013,France,Picardie,80,Amiens,Etouvie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.15442857142857142,30%,kgCO2e/kWh,
14014,France,Picardie,80,Amiens,Quartier Henriville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.234,30%,kgCO2e/kWh,
14015,France,Picardie,80,Amiens,Le pigeonnier ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.213,30%,kgCO2e/kWh,
14016,France,Picardie,80,Montdidier,Réseau de Montdidier ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.099,30%,kgCO2e/kWh,
14017,France,Picardie,80,Abbeville,Réseau d’Abbeville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.095,30%,kgCO2e/kWh,
14018,France,Midi-Pyrénées,81,Carmaux,Réseau de Carmaux ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.299,30%,kgCO2e/kWh,
14019,France,Midi-Pyrénées,81,Mazamet,Chauffage urbain de Mazamet ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.077,30%,kgCO2e/kWh,
14020,France,Midi-Pyrénées,81,Castres,Réseau de Castres Lameilhé ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.015,30%,kgCO2e/kWh,
14021,France,Midi-Pyrénées,81,Gaillac,Réseau de Gaillac-ZAC de Pouille ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.053,30%,kgCO2e/kWh,
14022,France,Midi-Pyrénées,81,Graulhet,Réseau de Graulhet ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.022,30%,kgCO2e/kWh,
14023,France,Midi-Pyrénées,81,Alban,Réseau d’Alban ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.008,30%,kgCO2e/kWh,
14024,France,Midi-Pyrénées,82,Montauban,SIRTOMAD ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.02,30%,kgCO2e/kWh,
14025,France,Provence-Alpes-Côte d'Azur,83,Toulon,Réseau La Beaucaire (UIOM) ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.053,30%,kgCO2e/kWh,
14026,France,Provence-Alpes-Côte d'Azur,83,La-Seyne-sur-Mer,Berthe ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.011,30%,kgCO2e/kWh,
14027,France,Provence-Alpes-Côte d'Azur,84,Avignon,Le Triennal ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.216,30%,kgCO2e/kWh,
14028,France,Pays-de-la-Loire,85,La-Roche-sur-Yon,Quartier Vendée ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.314,30%,kgCO2e/kWh,
14029,France,Pays-de-la-Loire,85,Les Herbiers,Réseau Les Herbiers ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.06,30%,kgCO2e/kWh,
14030,France,Pays-de-la-Loire,85,Saint-Pierre-du-Chemin,Réseau de Saint-Pierre-du-Chemin ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1855,30%,kgCO2e/kWh,
14031,France,Poitou-Charente,86,Poitiers,ZUP des Couronneries ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.073,30%,kgCO2e/kWh,
14032,France,Poitou-Charente,86,Civaux,Réseau de Civaux ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.078,30%,kgCO2e/kWh,
14033,France,Limousin,87,Limoges,ZUP Val de l’Aurence ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.052,30%,kgCO2e/kWh,
14034,France,Limousin,87,Limoges,ZAC de Beaubreuil ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.005,30%,kgCO2e/kWh,
14035,France,Limousin,87,Limoges,Quartier de l’Hôtel de Ville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.19,30%,kgCO2e/kWh,
14036,France,Lorraine,88,Epinal,Plateau de la Justice ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.081,30%,kgCO2e/kWh,
14037,France,Lorraine,88,Saint-Dié-des-Vosges,Quartier Kellerman ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.046,30%,kgCO2e/kWh,
14038,France,Lorraine,88,Vittel,ZAD du Haut de Fol ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.109,30%,kgCO2e/kWh,
14039,France,Lorraine,88,Fresse-sur-Moselle,Réseau de Fresse sur Moselle ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.016,30%,kgCO2e/kWh,
14040,France,Lorraine,88,Monthureux-sur-Saône,Réseau de Monthureux-sur-Saône ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.075,30%,kgCO2e/kWh,
14041,France,Lorraine,88,La Bresse,Réseau de la Bresse 1 ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.081,30%,kgCO2e/kWh,
14042,France,Lorraine,88,La Bresse,Réseau de la Bresse 2 ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.081,30%,kgCO2e/kWh,
14043,France,Lorraine,88,Frémifontaine,Réseau de Frémifontaine ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.081,30%,kgCO2e/kWh,
14044,France,Lorraine,88,Senones,Réseau bois du pays des Abbayes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.192,30%,kgCO2e/kWh,
14045,France,Lorraine,88,Ventron,Réseau de Ventron ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.035,30%,kgCO2e/kWh,
14046,France,Bourgogne,89,Sens,ZUP des Grahuches ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.024,30%,kgCO2e/kWh,
14047,France,Bourgogne,89,Auxerre,ZUP de Sainte Geneviève ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.119,30%,kgCO2e/kWh,
14048,France,Bourgogne,89,Sens,Les Chaillots ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.268,30%,kgCO2e/kWh,
14049,France,Bourgogne,89,Quarre-les-Tombes,Réseau de Quarre-les-Tombes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.211,30%,kgCO2e/kWh,
14050,France,Franche-Comté,90,Belfort,ZUP des Glacis ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.233,30%,kgCO2e/kWh,
14051,France,Franche-Comté,90,Delle,Réseau de Delle ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.106,30%,kgCO2e/kWh,
14052,France,Ile-de-France,91,Massy,Réseau de Massy-Antony ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.163,30%,kgCO2e/kWh,
14053,France,Ile-de-France,91,Les Ulis,Réseau des Ulis ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.073,30%,kgCO2e/kWh,
14054,France,Ile-de-France,91,Evry,Réseau d’Evry ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.193,30%,kgCO2e/kWh,
14055,France,Ile-de-France,91,Saint-Michel-Sur-Orge,Domaine du Bois des Roches ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.234,30%,kgCO2e/kWh,
14056,France,Ile-de-France,91,Grigny,Réseau de Grigny SOCCRAM ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.191,30%,kgCO2e/kWh,
14057,France,Ile-de-France,91,Brétigny-sur-orge,Réseau de Brétigny-sur-Orge ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.088,30%,kgCO2e/kWh,
14058,France,Ile-de-France,91,Dourdan,Réseau de Dourdan ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.246,30%,kgCO2e/kWh,
14059,France,Ile-de-France,91,Bruyères-le-Chatel,CEA DIF ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.219,30%,kgCO2e/kWh,
14060,France,Ile-de-France,91,Vigneux-sur-Seine,ZUP de la Croix Blanche ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.164,30%,kgCO2e/kWh,
14061,France,Ile-de-France,91,Epinay-sous-Sénart,Réseau d’Epinay sous Sénart ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.094,30%,kgCO2e/kWh,
14062,France,Ile-de-France,91,Ris-Orangis,Réseau de Ris-Orangis ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.101,30%,kgCO2e/kWh,
14063,France,Ile-de-France,91,Sainte-Geneviève-des-Bois,ZUP de Saint Hubert et Louis Pergaud ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.219,30%,kgCO2e/kWh,
14064,France,Ile-de-France,91,Grigny,Réseau de Grigny Rougnon ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.197,30%,kgCO2e/kWh,
14065,France,Ile-de-France,91,Villejust,Parc d’activités ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.17627586206896553,30%,kgCO2e/kWh,
14066,France,Ile-de-France,91,Viry-Châtillon,Réseau de Viry Châtillon ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.226,30%,kgCO2e/kWh,
14067,France,Ile-de-France,92,Meudon la Forêt,Réseau de Meudon ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.204,30%,kgCO2e/kWh,
14068,France,Ile-de-France,92,Nanterre,ZAC Sainte-Geneviève ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.096,30%,kgCO2e/kWh,
14069,France,Ile-de-France,92,Gennevilliers,Réseau Gennevilliers ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.221,30%,kgCO2e/kWh,
14070,France,Ile-de-France,92,Chaville,Réseau de Chaville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.255,30%,kgCO2e/kWh,
14071,France,Ile-de-France,92,Levallois-Perret,Réseau de chaleur de Levallois ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.197,30%,kgCO2e/kWh,
14072,France,Ile-de-France,92,Levallois-Perret,ZAC du Front de Seine ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.347,30%,kgCO2e/kWh,
14073,France,Ile-de-France,92,Châtillon-Sous-Bagneux,Réseau de Châtillon sous Bagneux Cocharec ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.282,30%,kgCO2e/kWh,
14074,France,Ile-de-France,92,Boulogne-Billancourt,ZAC île Séguin Rives de Seine ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.13,30%,kgCO2e/kWh,
14075,France,Ile-de-France,92,Boulogne-Billancourt,ZAC île Séguin Rives de Seine ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.013,30%,kgCO2e/kWh,
14076,France,Ile-de-France,92,Suresnes,Réseau de Suresnes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.242,30%,kgCO2e/kWh,
14077,France,Ile-de-France,92,Courbevoie,Réseau CENEVIA ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.246,30%,kgCO2e/kWh,
14078,France,Ile-de-France,92,Courbevoie,Réseau de La Défense-Enertherm ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.192,30%,kgCO2e/kWh,
14079,France,Ile-de-France,92,Courbevoie,Réseau de La Défense-Enertherm ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.011,30%,kgCO2e/kWh,
14080,France,Ile-de-France,92,Villeneuve-la-Garenne,Résidence Villeneuve ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.21,30%,kgCO2e/kWh,
14081,France,Ile-de-France,92,Puteaux,Réseau Ciceo ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.236,30%,kgCO2e/kWh,
14082,France,Ile-de-France,92,Courbevoie,Réseau Suc-Société Urbaine de Climatisation ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.011,30%,kgCO2e/kWh,
14083,France,Ile-de-France,92,Nanterre,Réseau Quartier Hoche ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.062,30%,kgCO2e/kWh,
14084,France,Ile-de-France,92,Colombes,Réseau de la ZAC de la Marine ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.116,30%,kgCO2e/kWh,
14085,France,Ile-de-France,92,Clichy,Réseau de Clichy ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.233,30%,kgCO2e/kWh,
14086,France,Ile-de-France,92,Bagneux,Réseau de Bagneux-Chatillon ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.19,30%,kgCO2e/kWh,
